episode,return,return_ma50
1148,237.5397,246.9838
1149,212.5675,247.2554
1150,317.7911,243.6811
1151,198.8802,239.5401
1152,258.7650,239.3397
1153,332.6839,239.0495
1154,196.8085,236.4348
1155,329.4784,237.0615
1156,461.1305,240.7883
1157,156.6044,234.8331
1158,65.8652,229.7733
1159,343.7106,232.9961
1160,335.0782,235.6946
1161,349.5971,236.9454
1162,361.4221,239.3546
1163,109.4063,232.2505
1164,358.5498,232.4327
1165,341.6938,232.5811
1166,233.3194,232.9810
1167,295.5425,234.2329
1168,326.7676,233.8781
1169,291.4257,237.8329
1170,282.6765,239.0701
1171,456.5801,245.2079
1172,185.9862,245.5071
1173,214.4426,243.4318
1174,98.6981,241.4287
1175,277.2093,239.6641
1176,196.1417,238.6423
1177,157.7127,238.4301
1178,477.2433,242.9032
1179,276.5454,238.6974
1180,224.3497,236.1203
1181,328.8017,241.3093
1182,182.1463,243.7199
1183,271.2433,244.9013
1184,431.9420,250.0466
1185,254.7272,251.5413
1186,128.2646,250.9185
1187,370.9819,256.4679
1188,25.2440,253.7959
1189,110.7681,250.8722
1190,356.2019,255.3135
1191,95.7195,256.2754
1192,382.0601,257.4167
1193,326.6516,258.5054
1194,227.0787,255.7077
1195,250.2613,257.5351
1196,421.8022,263.8698
1197,303.6502,268.5951
1198,438.9826,272.6240
1199,307.0116,274.5129
1200,312.4834,274.4067
1201,153.6175,273.5015
1202,333.2750,274.9917
1203,359.3607,275.5252
1204,151.2210,274.6135
1205,202.0481,272.0649
1206,438.8861,271.6200
1207,163.4743,271.7574
1208,140.0355,273.2408
1209,358.1517,273.5296
1210,162.1351,270.0707
1211,383.5042,270.7489
1212,425.3158,272.0268
1213,354.5028,276.9287
1214,194.1230,273.6401
1215,326.5635,273.3375
1216,452.6005,277.7232
1217,91.9382,273.6511
1218,108.9863,269.2955
1219,368.9989,270.8469
1220,357.8918,272.3512
1221,155.0869,266.3214
1222,367.4153,269.9499
1223,292.7648,271.5164
1224,426.4128,278.0707
1225,169.7080,275.9207
1226,301.9060,278.0359
1227,155.7778,277.9972
1228,446.1413,277.3752
1229,246.2131,276.7686
1230,145.2726,275.1870
1231,482.3657,278.2583
1232,348.5654,281.5867
1233,252.8389,281.2186
1234,377.8557,280.1369
1235,319.0604,281.4235
1236,253.5836,283.9299
1237,354.0172,283.5906
1238,265.0564,288.3869
1239,80.4248,287.7800
1240,398.1065,288.6181
1241,410.4769,294.9132
1242,323.0171,293.7324
1243,128.0561,289.7605
1244,425.1343,293.7216
1245,226.1947,293.2402
1246,398.3836,292.7719
1247,284.0252,292.3794
1248,409.2304,291.7843
1249,187.4638,289.3934
1250,370.5176,290.5541
1251,246.8292,292.4183
1252,370.1080,293.1550
1253,483.5626,295.6390
1254,175.0920,296.1164
1255,210.5740,296.2869
1256,330.1223,294.1117
1257,250.5682,295.8535
1258,199.8227,297.0493
1259,307.6328,296.0389
1260,247.2717,297.7416
1261,250.0203,295.0720
1262,132.9548,289.2247
1263,319.0260,288.5152
1264,349.3140,291.6190
1265,429.5924,293.6796
1266,372.2091,292.0718
1267,162.5845,293.4847
1268,124.7022,293.7990
1269,423.1217,294.8815
1270,245.5916,292.6355
1271,126.3714,292.0612
1272,336.7784,291.4484
1273,252.3370,290.6399
1274,387.7551,289.8667
1275,208.0718,290.6340
1276,311.4447,290.8248
1277,169.6619,291.1024
1278,293.4692,288.0490
1279,279.6748,288.7182
1280,426.1662,294.3361
1281,229.3860,289.2765
1282,448.1361,291.2679
1283,385.0458,293.9121
1284,322.4874,292.8047
1285,261.7237,291.6580
1286,306.2712,292.7117
1287,191.2765,289.4569
1288,187.5838,287.9075
1289,169.2445,289.6838
1290,337.2049,288.4658
1291,369.5753,287.6478
1292,325.8511,287.7045
1293,304.2047,291.2274
1294,333.6493,289.3977
1295,349.1610,291.8571
1296,360.6808,291.1030
1297,278.3698,290.9899
1298,180.7267,286.4198
1299,70.9535,284.0896
1300,432.3329,285.3259
1301,163.3928,283.6572
1302,333.3174,282.9214
1303,287.4672,278.9995
1304,400.4875,283.5074
1305,258.2980,284.4619
1306,268.6174,283.2318
1307,125.7547,280.7355
1308,299.2378,282.7238
1309,373.8583,284.0483
1310,251.0991,284.1248
1311,189.3355,282.9112
1312,342.5265,287.1026
1313,368.3670,288.0894
1314,295.7741,287.0186
1315,380.7622,286.0420
1316,466.7203,287.9322
1317,304.1398,290.7633
1318,243.1323,293.1319
1319,297.6917,290.6233
1320,33.0020,286.3715
1321,173.2497,287.3091
1322,84.4672,282.2629
1323,258.4875,282.3859
1324,410.1831,282.8345
1325,136.1653,281.3963
1326,401.2006,283.1914
1327,388.1714,287.5616
1328,343.6787,288.5658
1329,342.1156,289.8146
1330,347.5614,288.2425
1331,180.5880,287.2666
1332,216.5042,282.6339
1333,384.7063,282.6272
1334,386.3037,283.9035
1335,269.0514,284.0500
1336,47.4168,278.8729
1337,342.8675,281.9048
1338,365.5891,285.4649
1339,397.9013,290.0380
1340,64.6489,284.5869
1341,251.2780,282.2209
1342,96.2617,277.6292
1343,306.9150,277.6834
1344,355.1620,278.1136
1345,461.5770,280.3619
1346,283.8449,278.8252
1347,290.8362,279.0745
1348,295.6439,281.3729
1349,351.1033,286.9759
1350,329.9721,284.9287
1351,248.5554,286.6319
1352,215.4162,284.2739
1353,273.6810,283.9982
1354,246.9230,280.9269
1355,370.0307,283.1615
1356,318.0517,284.1502
1357,224.0734,286.1166
1358,345.8398,287.0486
1359,99.9510,281.5705
1360,343.7177,283.4229
1361,215.5252,283.9467
1362,209.6598,281.2893
1363,326.2932,280.4478
1364,363.8279,281.8089
1365,290.1984,279.9976
1366,380.3442,278.2701
1367,96.8081,274.1235
1368,186.0172,272.9812
1369,260.3540,272.2344
1370,392.6522,279.4274
1371,395.7655,283.8778
1372,376.9790,289.7280
1373,126.6739,287.0917
1374,67.9112,280.2463
1375,425.1135,286.0252
1376,202.1339,282.0439
1377,389.0320,282.0611
1378,388.8817,282.9652
1379,245.2192,281.0273
1380,453.2191,283.1404
1381,319.9040,285.9267
1382,86.1479,283.3196
1383,192.1839,279.4692
1384,418.0938,280.1050
1385,272.7508,280.1789
1386,323.1307,285.6932
1387,179.7007,282.4299
1388,79.5426,276.7090
1389,192.5385,272.6017
1390,355.3812,278.4163
1391,290.1369,279.1935
1392,257.1684,282.4117
1393,241.3476,281.1003
1394,330.4076,280.6052
1395,377.7572,278.9288
1396,233.6795,277.9255
1397,416.2940,280.4347
1398,346.9603,281.4610
1399,285.7821,280.1546
1400,217.7936,277.9110
1401,92.2873,274.7856
1402,244.5843,275.3690
1403,442.4861,278.7451
1404,385.5514,281.5177
1405,127.6241,276.6695
1406,363.5223,277.5790
1407,373.3693,280.5649
1408,424.2903,282.1339
1409,429.6027,288.7269
1410,385.7423,289.5674
1411,461.4826,294.4866
1412,106.0399,292.4142
1413,179.7651,289.4836
1414,318.1545,288.5701
1415,343.9899,289.6460
1416,71.2194,283.4635
1417,187.3070,285.2734
1418,285.9499,287.2721
1419,461.3568,291.2922
1420,299.4393,289.4279
1421,38.1239,282.2751
1422,432.7558,283.3906
1423,57.1282,281.9997
1424,396.8782,288.5790
1425,389.3365,287.8635
1426,217.3229,288.1673
1427,317.8508,286.7436
1428,158.6609,282.1392
1429,64.1790,278.5184
1430,240.5034,274.2641
1431,366.3636,275.1933
1432,301.4621,279.4996
1433,115.0836,277.9576
1434,247.1359,274.5384
1435,186.8216,272.8198
1436,395.8653,274.2745
1437,409.8322,278.8772
1438,154.5799,280.3779
1439,393.2741,284.3926
1440,413.5662,285.5563
1441,260.8032,284.9696
1442,277.3764,285.3738
1443,396.6083,288.4790
1444,46.6041,282.8029
1445,105.8797,277.3654
1446,477.2718,282.2372
1447,163.1869,277.1751
1448,476.1292,279.7585
1449,446.3812,282.9705
1450,142.8588,281.4718
1451,395.5342,287.5367
1452,386.6397,290.3778
1453,332.1287,288.1707
1454,280.0121,286.0599
1455,289.5054,289.2975
1456,104.4835,284.1167
1457,407.7557,284.8045
1458,443.9618,285.1979
1459,343.1241,283.4683
1460,440.3961,284.5614
1461,216.4307,279.6603
1462,135.4184,280.2479
1463,362.0893,283.8944
1464,373.1661,284.9946
1465,336.4348,284.8435
1466,397.0265,291.3597
1467,265.6054,292.9256
1468,198.2853,291.1723
1469,370.3942,289.3531
1470,405.5710,291.4757
1471,301.1891,296.7370
1472,446.4299,297.0105
1473,172.2943,299.3138
1474,304.6504,297.4693
1475,291.4428,295.5114
1476,210.6060,295.3771
1477,364.1767,296.3036
1478,399.5261,301.1209
1479,372.9782,307.2969
1480,244.8636,307.3841
1481,113.1096,302.3190
1482,388.1563,304.0529
1483,135.6442,304.4641
1484,200.1442,303.5243
1485,378.4918,307.3577
1486,378.8197,307.0168
1487,384.3181,306.5065
1488,297.1706,309.3583
1489,431.9872,310.1326
1490,276.8960,307.3991
1491,199.4836,306.1728
1492,435.0601,309.3264
1493,34.8683,302.0916
1494,49.8512,302.1566
1495,380.7896,307.6548
1496,322.5159,304.5597
1497,403.8749,309.3734
1498,298.9917,305.8307
1499,403.6602,304.9762
1500,318.7252,308.4936
1501,313.2309,306.8475
1502,367.3848,306.4624
1503,112.2133,302.0641
1504,86.7384,298.1986
1505,400.0650,300.4098
1506,344.2928,305.2060
1507,256.5262,302.1814
1508,111.6306,295.5348
1509,343.0291,295.5329
1510,304.5560,292.8161
1511,409.8319,296.6841
1512,219.3483,298.3627
1513,128.6163,293.6932
1514,148.8311,289.2065
1515,222.4959,286.9278
1516,267.7783,284.3428
1517,422.3818,287.4783
1518,34.3889,284.2004
1519,470.3215,286.1990
1520,251.4018,283.1156
1521,388.9604,284.8710
1522,343.6115,282.8146
1523,447.0762,288.3103
1524,332.9076,288.8754
1525,338.8534,289.8236
1526,315.5243,291.9220
1527,404.8408,292.7353
1528,247.3215,289.6912
1529,446.4241,291.1601
1530,203.4019,290.3309
1531,411.4431,296.2975
1532,461.0720,297.7558
1533,449.2845,304.0286
1534,359.8544,307.2229
1535,364.0640,306.9343
1536,378.7959,306.9338
1537,291.2956,305.0734
1538,252.6810,304.1836
1539,370.3600,302.9510
1540,338.4702,304.1825
1541,299.5416,306.1837
1542,256.0139,302.6028
1543,407.1108,310.0476
1544,288.4885,314.8203
1545,370.6257,314.6171
1546,410.1117,316.3690
1547,357.1631,315.4348
1548,138.6716,312.2283
1549,188.0243,307.9156
1550,250.9802,306.5607
1551,232.1576,304.9393
1552,351.3746,304.6191
1553,335.3545,309.0819
1554,249.4366,312.3359
1555,240.0108,309.1348
1556,429.1316,310.8315
1557,397.0783,313.6426
1558,265.5633,316.7212
1559,235.6088,314.5728
1560,440.6136,317.2940
1561,388.7393,316.8721
1562,268.8971,317.8631
1563,414.1164,323.5731
1564,445.5904,329.5083
1565,465.9377,334.3771
1566,423.0294,337.4822
1567,369.7687,336.4299
1568,199.9269,339.7407
1569,376.4608,337.8634
1570,296.2813,338.7610
1571,271.6042,336.4139
1572,331.9131,336.1799
1573,292.5519,333.0895
1574,461.7364,335.6660
1575,95.4939,330.7988
1576,320.3595,330.8955
1577,422.7961,331.2546
1578,433.8116,334.9845
1579,291.0233,331.8764
1580,281.6901,333.4422
1581,360.8030,332.4294
1582,290.6632,329.0212
1583,308.5860,326.2072
1584,436.3611,327.7374
1585,388.9632,328.2354
1586,328.4140,327.2277
1587,471.8964,330.8397
1588,304.6222,331.8786
1589,247.0041,329.4115
1590,172.0054,326.0822
1591,254.5804,325.1829
1592,76.5009,321.5927
1593,242.4361,318.2992
1594,422.9035,320.9875
1595,325.3661,320.0823
1596,291.8397,317.7168
1597,155.3474,313.6805
1598,340.2073,317.7112
1599,147.6491,316.9037
1600,62.6059,62.6059
1601,247.7793,155.1926
1602,42.7005,117.6952
1603,219.5088,143.1486
1604,318.4438,178.2077
1605,45.8710,156.1516
1606,1.6885,134.0854
1607,198.9307,142.1911
1608,220.9659,150.9438
1609,204.9835,156.3478
1610,246.0694,164.5043
1611,344.5501,179.5081
1612,453.7256,200.6018
1613,286.6584,206.7487
1614,263.6360,210.5412
1615,372.3783,220.6560
1616,413.1166,231.9772
1617,57.3661,222.2766
1618,254.4917,223.9721
1619,163.8485,220.9659
1620,290.2489,224.2651
1621,199.6982,223.1485
1622,233.9251,223.6170
1623,193.6818,222.3697
1624,171.5247,220.3359
1625,128.1370,216.7898
1626,267.9592,218.6849
1627,256.2498,220.0266
1628,181.3882,218.6942
1629,297.4792,221.3204
1630,91.1466,217.1212
1631,137.7168,214.6398
1632,127.1113,211.9874
1633,334.8083,215.5998
1634,359.7178,219.7175
1635,87.5085,216.0450
1636,330.3426,219.1341
1637,320.8822,221.8117
1638,292.9037,223.6346
1639,145.1419,221.6723
1640,85.0736,218.3406
1641,126.5477,216.1550
1642,97.4821,213.3952
1643,329.3403,216.0303
1644,385.6469,219.7996
1645,114.7972,217.5169
1646,234.8568,217.8859
1647,244.9115,218.4489
1648,213.6783,218.3515
1649,129.3648,216.5718
1650,390.8810,223.1373
1651,350.1845,225.1854
1652,350.7339,231.3461
1653,223.1070,231.4180
1654,337.7864,231.8049
1655,-0.7344,230.8728
1656,310.6644,237.0523
1657,7.8221,233.2301
1658,87.7851,230.5665
1659,323.1605,232.9300
1660,304.4550,234.0978
1661,207.9153,231.3651
1662,18.2203,222.6550
1663,25.7832,217.4375
1664,237.1382,216.9075
1665,99.8407,211.4567
1666,216.0895,207.5162
1667,140.5738,209.1804
1668,354.4276,211.1791
1669,137.6916,210.6559
1670,472.2994,214.2969
1671,140.1390,213.1058
1672,360.4901,215.6371
1673,331.2507,218.3884
1674,339.5252,221.7484
1675,440.7722,228.0012
1676,72.7647,224.0973
1677,108.7745,221.1478
1678,315.1013,223.8220
1679,65.2625,219.1777
1680,316.8033,223.6908
1681,31.1313,221.5591
1682,126.8713,221.5543
1683,168.3304,218.2247
1684,377.1753,218.5739
1685,96.9222,218.7622
1686,203.2033,216.2194
1687,83.0779,211.4633
1688,410.4721,213.8147
1689,462.7970,220.1678
1690,82.1865,220.1100
1691,124.4824,220.0687
1692,154.0974,221.2010
1693,114.2828,216.8999
1694,6.6921,209.3208
1695,250.4489,212.0338
1696,391.9949,215.1766
1697,199.6557,214.2715
1698,258.5153,215.1682
1699,326.0779,219.1025
1700,275.4028,216.7929
1701,154.6300,212.8818
1702,183.9622,209.5464
1703,25.0930,205.5861
1704,141.4304,201.6590
1705,107.0682,203.8150
1706,306.1755,203.7252
1707,35.4028,204.2769
1708,-3.3938,202.4533
1709,390.9372,203.8088
1710,98.5348,199.6904
1711,177.5175,199.0825
1712,281.4000,204.3460
1713,181.0260,207.4509
1714,184.2756,206.3937
1715,429.8511,212.9939
1716,404.5608,216.7633
1717,152.1311,216.9944
1718,297.7843,215.8616
1719,257.2275,218.2523
1720,260.4406,214.0151
1721,62.0035,212.4524
1722,69.0624,206.6238
1723,187.5805,203.7504
1724,167.0740,200.3014
1725,220.8233,195.9024
1726,321.2626,200.8724
1727,170.8976,202.1149
1728,193.1668,199.6762
1729,356.5786,205.5025
1730,318.3290,205.5330
1731,356.9769,212.0499
1732,213.4327,213.7811
1733,349.6767,217.4081
1734,138.8965,212.6425
1735,251.6681,215.7374
1736,165.2153,214.9777
1737,101.5701,215.3475
1738,156.5101,210.2683
1739,94.3536,202.8994
1740,68.7866,202.6314
1741,133.8480,202.8187
1742,271.5103,205.1670
1743,252.8432,207.9382
1744,319.6448,214.1972
1745,279.2111,214.7725
1746,160.7149,210.1469
1747,142.0199,208.9942
1748,43.7756,204.6994
1749,487.4979,207.9278
1750,154.2452,205.5046
1751,441.2362,211.2367
1752,197.5616,211.5087
1753,61.5185,212.2372
1754,143.6616,212.2819
1755,246.4121,215.0687
1756,85.2192,210.6496
1757,195.5360,213.8523
1758,32.1452,214.5630
1759,221.1534,211.1674
1760,334.5333,215.8873
1761,95.2747,214.2425
1762,181.6137,212.2468
1763,134.9698,211.3256
1764,30.8414,208.2570
1765,27.3034,200.2060
1766,347.9500,199.0738
1767,224.7545,200.5263
1768,270.3557,199.9777
1769,191.9524,198.6722
1770,122.0889,195.9051
1771,123.4756,197.1346
1772,172.1972,199.1973
1773,282.6407,201.0985
1774,394.8837,205.6547
1775,169.6093,204.6304
1776,253.4239,203.2736
1777,159.2758,203.0412
1778,310.1439,205.3807
1779,159.3432,201.4360
1780,314.7349,201.3641
1781,199.6504,198.2176
1782,270.9518,199.3680
1783,208.3969,196.5424
1784,147.2422,196.7093
1785,266.0343,196.9966
1786,309.3198,199.8787
1787,455.4795,206.9569
1788,147.6497,206.7797
1789,189.7217,208.6871
1790,163.8533,210.5884
1791,129.7900,210.5072
1792,328.7783,211.6526
1793,331.7561,213.2309
1794,176.9590,210.3771
1795,492.0000,214.6329
1796,327.2522,217.9637
1797,130.0765,217.7248
1798,353.1767,223.9128
1799,167.8874,217.5206
1800,79.5872,216.0275
1801,256.4405,212.3315
1802,309.7817,214.5759
1803,126.0623,215.8668
1804,232.8901,217.6514
1805,377.8964,220.2811
1806,110.7542,220.7918
1807,201.9460,220.9200
1808,331.1362,226.8998
1809,181.7634,226.1120
1810,391.5789,227.2529
1811,211.2076,229.5716
1812,129.6588,228.5325
1813,258.8811,231.0107
1814,24.1379,230.8766
1815,452.1998,239.3745
1816,272.9919,237.8754
1817,292.8349,239.2370
1818,146.2954,236.7558
1819,89.5689,234.7081
1820,312.8715,238.5238
1821,348.8625,243.0315
1822,152.1329,242.6302
1823,91.1794,238.8010
1824,307.9040,237.0614
1825,415.8133,241.9855
1826,349.3075,243.9031
1827,316.8032,247.0537
1828,379.0320,248.4315
1829,146.7265,248.1791
1830,203.2415,245.9493
1831,69.1828,243.3399
1832,46.1196,238.8433
1833,255.7614,239.7906
1834,214.6734,241.1392
1835,232.9400,240.4773
1836,251.5599,239.3221
1837,46.9130,231.1508
1838,406.1058,236.3199
1839,394.9201,240.4239
1840,366.5488,244.4778
1841,91.2566,243.7071
1842,436.4206,245.8599
1843,297.6424,245.1777
1844,389.7824,249.4341
1845,295.9372,245.5129
1846,244.1246,243.8503
1847,416.4156,249.5771
1848,237.7069,247.2677
1849,112.4735,246.1594
1850,342.2574,251.4128
1851,69.0389,247.6648
1852,293.1492,247.3322
1853,344.0360,251.6916
1854,358.0101,254.1940
1855,406.3222,254.7626
1856,358.0024,259.7075
1857,193.9755,259.5481
1858,396.2957,260.8513
1859,21.7232,257.6505
1860,328.9400,256.3977
1861,265.4884,257.4833
1862,176.9896,258.4300
1863,385.5729,260.9638
1864,110.1069,262.6832
1865,269.9358,259.0379
1866,354.7843,260.6737
1867,329.7238,261.4115
1868,367.6245,265.8381
1869,144.2523,266.9318
1870,147.4585,263.6235
1871,183.7550,260.3213
1872,195.4346,261.1874
1873,244.4918,264.2536
1874,362.4833,265.3452
1875,122.2805,259.4746
1876,258.8300,257.6650
1877,257.6689,256.4823
1878,449.6539,257.8948
1879,179.9285,258.5588
1880,143.7910,257.3698
1881,407.6841,264.1398
1882,452.4000,272.2654
1883,29.9807,267.7498
1884,246.4139,268.3846
1885,381.3825,271.3535
1886,251.5957,271.3542
1887,322.1478,276.8589
1888,365.2345,276.0415
1889,46.6378,269.0758
1890,322.0015,268.1849
1891,137.0802,269.1013
1892,199.4462,264.3619
1893,367.8220,265.7654
1894,129.4466,260.5587
1895,103.7428,256.7148
1896,311.2338,258.0570
1897,374.5636,257.2200
1898,226.6207,256.9983
1899,105.4483,256.8578
1900,393.4107,257.8808
1901,281.0287,262.1206
1902,218.0290,260.6182
1903,93.1238,255.6000
1904,425.5573,256.9509
1905,77.8233,250.3809
1906,303.6590,249.2941
1907,241.7289,250.2491
1908,245.0331,247.2239
1909,51.3283,247.8160
1910,266.9974,246.5771
1911,176.9049,244.8055
1912,169.2646,244.6510
1913,42.2345,237.7842
1914,321.7943,242.0179
1915,415.7357,244.9339
1916,10.3157,238.0446
1917,334.8804,238.1477
1918,393.1276,238.6578
1919,423.4284,244.2413
1920,374.6359,248.7848
1921,400.7668,253.1251
1922,336.0107,255.9366
1923,176.3501,254.5738
1924,285.5312,253.0347
1925,184.2853,254.2748
1926,440.3135,257.9045
1927,291.6706,258.5845
1928,401.2228,257.6159
1929,229.8651,258.6146
1930,342.3392,262.5856
1931,221.2603,258.8571
1932,306.9166,255.9474
1933,122.2269,257.7924
1934,292.8904,258.7219
1935,137.2623,253.8395
1936,243.4374,253.6763
1937,354.7178,254.3277
1938,406.2000,255.1470
1939,218.3937,258.5822
1940,275.0345,257.6428
1941,111.5952,257.1331
1942,157.0546,256.2853
1943,303.9028,255.0069
1944,356.4316,259.5466
1945,295.7130,263.3860
1946,461.6087,266.3935
1947,176.7914,262.4381
1948,195.6921,261.8195
1949,258.6186,264.8829
1950,86.3171,258.7410
1951,257.6006,258.2725
1952,192.2631,257.7571
1953,210.8347,260.1114
1954,204.0733,255.6817
1955,279.5021,259.7153
1956,248.5819,258.6137
1957,447.4284,262.7277
1958,366.1465,265.1500
1959,338.0376,270.8842
1960,102.6434,267.5971
1961,299.0358,270.0397
1962,349.9015,273.6524
1963,5.1325,272.9104
1964,177.6238,270.0270
1965,158.9180,264.8906
1966,301.3861,270.7120
1967,380.4607,271.6236
1968,468.3039,273.1272
1969,370.3471,272.0655
1970,396.2156,272.4971
1971,398.0664,272.4431
1972,304.4370,271.8117
1973,293.1811,274.1483
1974,248.7700,273.4131
1975,383.7559,277.4025
1976,211.9118,272.8344
1977,225.6451,271.5139
1978,255.6200,268.6019
1979,8.1169,264.1669
1980,143.8193,260.1965
1981,329.8108,262.3675
1982,457.3021,265.3752
1983,418.9495,271.3097
1984,189.5939,269.2437
1985,437.5270,275.2490
1986,186.1220,274.1027
1987,169.6849,270.4021
1988,139.6508,265.0711
1989,412.0721,268.9447
1990,199.3345,267.4307
1991,448.1270,274.1613
1992,251.6461,276.0531
1993,438.7637,278.7503
1994,223.9314,276.1003
1995,203.4701,274.2555
1996,295.3245,270.9298
1997,157.3705,270.5414
1998,89.4849,268.4172
1999,345.4181,270.1532
2000,256.7956,273.5628
2001,417.9401,276.7696
2002,227.9256,277.4828
2003,170.4793,276.6757
2004,398.4323,280.5629
2005,211.8648,279.2102
2006,342.6265,281.0910
2007,403.8760,280.2200
2008,445.3172,281.8034
2009,370.3090,282.4488
2010,243.0458,285.2569
2011,273.0908,284.7380
2012,310.4575,283.9491
2013,377.2485,291.3914
2014,293.5377,293.7097
2015,262.4734,295.7808
2016,364.3477,297.0400
2017,185.8568,293.1480
2018,374.9496,291.2809
2019,345.9997,290.7939
2020,335.8177,289.5860
2021,331.4238,288.2531
2022,100.5020,284.1744
2023,100.1533,280.3139
2024,437.0299,284.0791
2025,344.4467,283.2929
2026,324.9351,285.5533
2027,80.4531,282.6495
2028,217.0635,281.8784
2029,346.8782,288.6536
2030,347.0095,292.7174
2031,380.4665,293.7305
2032,267.7715,289.9399
2033,228.4564,286.1300
2034,371.4546,289.7673
2035,412.3779,289.2643
2036,141.5317,288.3725
2037,238.6307,289.7514
2038,291.6246,292.7909
2039,152.7414,287.6043
2040,409.0099,291.7978
2041,272.3260,288.2817
2042,272.0716,288.6903
2043,370.9759,287.3345
2044,421.3880,291.2836
2045,73.0606,288.6754
2046,255.9737,287.8884
2047,466.7504,294.0760
2048,140.6825,295.1000
2049,224.5111,292.6818
2050,84.9748,289.2454
2051,406.1762,289.0101
2052,308.3119,290.6179
2053,358.4788,294.3779
2054,224.8262,290.9057
2055,348.4475,293.6374
2056,49.6352,287.7776
2057,134.2917,282.3859
2058,291.5988,279.3115
2059,294.9133,277.8036
2060,420.2606,281.3479
2061,365.1265,283.1886
2062,267.8839,282.3371
2063,327.2922,281.3380
2064,209.8283,279.6638
2065,294.4209,280.3028
2066,305.4645,279.1251
2067,334.9262,282.1065
2068,118.0662,276.9688
2069,279.0723,275.6303
2070,425.5431,277.4248
2071,322.2107,277.2405
2072,454.3369,284.3172
2073,108.6985,284.4881
2074,421.3916,284.1754
2075,399.8055,285.2825
2076,293.7681,284.6592
2077,320.3609,289.4573
2078,279.1968,290.7000
2079,323.7843,290.2381
2080,316.6074,289.6301
2081,342.6774,288.8743
2082,382.3142,291.1652
2083,8.2745,286.7615
2084,62.9431,280.5913
2085,410.1174,280.5461
2086,407.7070,285.8696
2087,281.4325,286.7256
2088,201.7035,284.9272
2089,432.2142,290.5167
2090,137.6428,285.0893
2091,255.1398,284.7456
2092,244.0861,284.1859
2093,340.0787,283.5679
2094,235.2156,279.8445
2095,400.2361,286.3880
2096,181.7035,284.9026
2097,161.1199,278.7900
2098,237.7509,280.7314
2099,188.6123,280.0134
2100,451.5007,287.3439
2101,329.7716,285.8158
2102,326.6088,286.1817
2103,362.8440,286.2690
2104,434.1823,290.4562
2105,169.7850,286.8829
2106,448.4726,294.8597
2107,389.6096,299.9660
2108,51.7012,295.1681
2109,223.9894,293.7496
2110,113.8163,287.6207
2111,390.3582,288.1253
2112,483.6000,292.4397
2113,248.7813,290.8694
2114,314.9792,292.9725
2115,427.0933,295.6259
2116,366.1325,296.8393
2117,348.3154,297.1071
2118,376.2578,302.2709
2119,483.7233,306.3639
2120,262.1482,303.0960
2121,318.9453,303.0307
2122,321.0351,300.3647
2123,195.2294,302.0953
2124,379.5110,301.2577
2125,331.9987,299.9015
2126,361.8555,301.2633
2127,371.8088,302.2922
2128,220.3856,301.1160
2129,348.7425,301.6152
2130,116.2164,297.6074
2131,228.3819,295.3215
2132,233.0290,292.3358
2133,350.0410,299.1711
2134,415.6489,306.2252
2135,274.1409,303.5057
2136,329.9301,301.9501
2137,372.1915,303.7653
2138,405.9481,307.8502
2139,467.9262,308.5644
2140,364.4808,313.1012
2141,337.6120,314.7506
2142,398.1217,317.8314
2143,424.3355,319.5165
2144,358.0295,321.9728
2145,209.7111,318.1623
2146,358.2923,321.6941
2147,292.8786,324.3292
2148,465.6288,328.8868
2149,323.0648,331.5758
2150,289.4931,328.3357
2151,335.1313,328.4429
2152,422.3992,330.3587
2153,426.3994,331.6298
2154,280.5731,328.5576
2155,356.5537,332.2930
2156,277.4097,328.8717
2157,356.0221,328.2000
2158,179.4941,330.7558
2159,338.7440,333.0509
2160,232.7508,335.4296
2161,280.1500,333.2255
2162,292.8394,329.4102
2163,180.6525,328.0477
2164,207.1443,325.8910
2165,287.8779,323.1067
2166,400.4973,323.7940
2167,310.6575,323.0408
2168,321.3143,321.9419
2169,404.3293,320.3540
2170,191.5014,318.9411
2171,196.4145,316.4905
2172,130.6523,312.6828
2173,316.4452,315.1072
2174,379.3912,315.1048
2175,428.7877,317.0405
2176,450.5853,318.8151
2177,268.3874,316.7467
2178,360.2345,319.5437
2179,172.3212,316.0153
2180,368.6403,321.0637
2181,277.6667,322.0494
2182,238.5128,322.1591
2183,363.5475,322.4292
2184,323.3703,320.5837
2185,404.0161,323.1812
2186,168.7260,319.9571
2187,302.6961,318.5672
2188,278.1832,316.0119
2189,398.6154,314.6257
2190,390.0973,315.1380
2191,487.1193,318.1281
2192,146.1386,313.0885
2193,430.4235,313.2102
2194,310.2618,312.2549
2195,296.0652,313.9820
2196,348.7305,313.7907
2197,108.9668,310.1125
2198,479.4649,310.3892
2199,187.9859,307.6876
2200,405.9812,310.0174
2201,233.7484,307.9897
2202,450.6841,308.5554
2203,193.7535,303.9025
2204,262.9399,303.5499
2205,240.0919,301.2206
2206,314.0211,301.9528
2207,242.0825,299.6741
2208,289.8350,301.8809
2209,286.7813,300.8416
2210,392.4522,304.0357
2211,386.4079,306.1608
2212,478.7877,309.8798
2213,194.9925,310.1666
2214,341.1601,312.8469
2215,388.1780,314.8529
2216,288.1910,312.6068
2217,347.6101,313.3458
2218,425.1203,315.4219
2219,147.3183,310.2817
2220,310.7735,312.6672
2221,165.9663,312.0582
2222,418.3718,317.8126
