episode,return,return_ma50
1149,202.0879,277.3809
1150,341.9831,275.8888
1151,268.4651,273.9041
1152,343.5425,276.8122
1153,438.4427,277.6093
1154,163.4598,278.8622
1155,367.6331,277.7004
1156,225.0726,277.5244
1157,103.2143,279.1528
1158,458.5395,282.2294
1159,103.4671,277.8278
1160,255.1469,273.8942
1161,53.0935,274.1096
1162,-2.8597,266.4424
1163,424.1822,274.3574
1164,154.8392,276.2298
1165,389.7728,277.3941
1166,395.5180,281.3643
1167,65.9369,276.5341
1168,184.7614,273.0762
1169,374.8351,276.7335
1170,258.5479,278.0745
1171,301.5555,279.8378
1172,369.4738,278.8033
1173,75.2591,272.7579
1174,171.6858,268.1601
1175,226.8544,263.1836
1176,67.3123,260.1529
1177,0.5905,251.5914
1178,413.2947,254.7272
1179,222.5036,250.2137
1180,44.9714,242.2516
1181,2.5453,235.6657
1182,197.4288,233.0723
1183,315.9651,231.1914
1184,86.6439,222.8898
1185,465.2767,226.6383
1186,360.0994,225.9346
1187,457.5324,230.4932
1188,238.9945,230.7684
1189,485.2965,238.3640
1190,200.6690,236.6708
1191,217.7882,240.4476
1192,319.1983,246.0677
1193,287.7561,242.7826
1194,329.4461,245.9998
1195,373.5437,252.2424
1196,366.0430,254.7437
1197,227.8367,252.2200
1198,98.4329,249.8736
1199,242.5151,250.6821
1200,-0.1155,-0.1155
1201,43.1762,21.5304
1202,346.1353,129.7320
1203,89.3796,119.6439
1204,-0.0535,95.7044
1205,198.2946,112.8028
1206,199.8911,125.2440
1207,119.9992,124.5884
1208,143.2768,126.6649
1209,53.5041,119.3488
1210,134.6125,120.7364
1211,249.3365,131.4531
1212,0.6731,121.3931
1213,234.8149,129.4946
1214,171.6428,132.3045
1215,145.2233,133.1119
1216,61.9104,128.9236
1217,299.4661,138.3982
1218,227.5310,143.0894
1219,128.5594,142.3629
1220,123.5296,141.4661
1221,250.6322,146.4282
1222,22.2510,141.0292
1223,60.0960,137.6569
1224,168.7934,138.9024
1225,299.7371,145.0884
1226,21.0357,140.4938
1227,-0.7787,135.4484
1228,231.3892,138.7567
1229,177.4352,140.0460
1230,252.7727,143.6823
1231,198.0812,145.3823
1232,-3.4187,140.8731
1233,143.8187,140.9598
1234,3.0854,137.0205
1235,0.8672,133.2385
1236,120.6255,132.8976
1237,141.1583,133.1150
1238,109.6969,132.5145
1239,351.2920,137.9839
1240,-6.5081,134.4597
1241,136.8207,134.5160
1242,58.8082,132.7553
1243,0.1719,129.7421
1244,107.0940,129.2388
1245,216.2220,131.1297
1246,202.1978,132.6418
1247,182.9782,133.6905
1248,419.1890,139.5170
1249,-1.4649,136.6973
1250,148.7210,139.6741
1251,51.8021,139.8466
1252,88.2953,134.6898
1253,9.7229,133.0966
1254,227.6795,137.6513
1255,204.0123,137.7657
1256,233.9214,138.4463
1257,126.9638,138.5856
1258,80.4115,137.3283
1259,249.0503,141.2392
1260,346.8800,145.4845
1261,59.6284,141.6904
1262,-1.2356,141.6522
1263,360.6795,144.1695
1264,91.3489,142.5636
1265,132.1236,142.3016
1266,181.2477,144.6884
1267,142.3660,141.5464
1268,1.2243,137.0202
1269,0.1345,134.4517
1270,334.8541,138.6782
1271,93.3148,135.5319
1272,82.4924,136.7367
1273,65.6498,136.8478
1274,264.8354,138.7686
1275,105.1634,134.8771
1276,168.4245,137.8249
1277,79.9395,139.4393
1278,81.1047,136.4336
1279,219.8000,137.2809
1280,319.7565,138.6206
1281,21.3619,135.0862
1282,41.3375,135.9813
1283,5.7114,133.2192
1284,2.8797,133.2150
1285,-2.2948,133.1518
1286,132.1501,133.3823
1287,64.9962,131.8591
1288,235.0471,134.3661
1289,-0.5009,127.3302
1290,116.9848,129.8001
1291,265.8105,132.3799
1292,140.9011,134.0217
1293,110.8998,136.2363
1294,4.1106,134.1766
1295,253.3827,134.9198
1296,354.4611,137.9651
1297,144.4226,137.1940
1298,282.1319,134.4528
1299,53.4203,135.5505
1300,116.4360,134.9048
1301,92.9042,135.7269
1302,-1.0689,133.9396
1303,374.6180,141.2375
1304,314.7631,142.9792
1305,131.2776,141.5245
1306,41.5137,137.6763
1307,78.0659,136.6984
1308,-1.8771,135.0526
1309,216.6829,134.4052
1310,477.0754,137.0091
1311,213.3050,140.0827
1312,80.1051,141.7095
1313,61.8541,135.7330
1314,216.8254,138.2425
1315,71.0170,137.0204
1316,342.3598,140.2426
1317,420.9904,145.8151
1318,172.4369,149.2394
1319,113.2340,151.5014
1320,75.8310,146.3209
1321,203.9185,148.5330
1322,92.7791,148.7387
1323,324.0135,153.9060
1324,341.5579,155.4404
1325,91.3857,155.1649
1326,160.2249,155.0009
1327,121.6482,155.8350
1328,103.2832,156.2786
1329,180.8724,155.5001
1330,134.8358,151.8017
1331,273.4355,156.8431
1332,271.7102,161.4506
1333,-0.5681,161.3250
1334,385.2150,168.9717
1335,235.7272,173.7321
1336,62.8366,172.3459
1337,22.9703,171.5053
1338,37.3189,167.5508
1339,137.5239,170.3113
1340,196.7551,171.9067
1341,21.7427,167.0253
1342,139.4310,166.9959
1343,136.3465,167.5049
1344,116.2449,169.7475
1345,355.0974,171.7818
1346,95.5691,166.6040
1347,336.9445,170.4544
1348,155.7163,167.9261
1349,344.0048,173.7378
1350,141.9676,174.2484
1351,248.4169,177.3587
1352,78.4418,178.9489
1353,114.0386,173.7373
1354,202.9540,171.5011
1355,160.3350,172.0823
1356,168.6168,174.6244
1357,453.1442,182.1259
1358,4.0462,182.2444
1359,-0.2997,177.9047
1360,121.2931,170.7891
1361,11.3368,166.7497
1362,189.0871,168.9294
1363,277.2307,173.2369
1364,94.5457,170.7913
1365,63.7900,170.6468
1366,36.0974,164.5215
1367,186.1565,159.8248
1368,389.1344,164.1588
1369,354.4123,168.9824
1370,0.4005,167.4737
1371,38.4853,164.1651
1372,119.8416,164.7063
1373,30.2248,158.8306
1374,331.6545,158.6325
1375,368.5721,164.1762
1376,36.8151,161.7080
1377,357.4482,166.4240
1378,198.9363,168.3371
1379,80.4204,166.3280
1380,115.4529,165.9404
1381,337.5982,167.2236
1382,298.0368,167.7502
1383,26.0749,168.2830
1384,122.9814,163.0384
1385,-3.5722,158.2524
1386,349.2040,163.9797
1387,130.2837,166.1260
1388,84.3314,167.0662
1389,125.4682,166.8251
1390,369.2617,170.2753
1391,3.6837,169.9141
1392,43.6639,167.9987
1393,245.8102,170.1880
1394,219.3777,172.2507
1395,63.7565,166.4238
1396,249.0660,169.4938
1397,220.1688,167.1583
1398,45.9791,164.9635
1399,63.9247,159.3619
1400,292.3030,162.3686
1401,32.5523,158.0513
1402,123.8086,158.9587
1403,11.4796,156.9075
1404,356.4159,159.9767
1405,155.7588,159.8852
1406,30.4880,157.1226
1407,132.0221,150.7002
1408,87.0212,152.3597
1409,205.2373,156.4704
1410,233.8160,158.7209
1411,112.9809,160.7538
1412,194.1731,160.8555
1413,409.4232,163.4993
1414,205.2281,165.7130
1415,205.9873,168.5569
1416,213.0608,172.0962
1417,400.2906,176.3789
1418,232.1578,173.2394
1419,266.5836,171.4828
1420,310.1585,177.6779
1421,335.2819,183.6139
1422,321.9331,187.6557
1423,177.9774,190.6107
1424,4.1540,184.0607
1425,155.9430,179.8082
1426,346.9901,186.0117
1427,157.0080,182.0029
1428,137.5272,180.7747
1429,110.8751,181.3838
1430,114.0006,181.3547
1431,241.5090,179.4329
1432,33.9925,174.1521
1433,308.9582,179.8097
1434,135.7539,180.0652
1435,47.8694,181.0940
1436,248.2651,179.0752
1437,284.2715,182.1550
1438,90.9942,182.2882
1439,174.6375,183.2716
1440,214.1120,180.1686
1441,126.6282,182.6275
1442,72.7280,183.2088
1443,235.6176,183.0049
1444,134.2484,181.3024
1445,117.8701,182.3846
1446,71.7248,178.8378
1447,307.1159,180.5767
1448,207.1059,183.7993
1449,154.3578,185.6079
1450,207.9583,183.9210
1451,82.5183,184.9204
1452,206.1338,186.5669
1453,209.6973,190.5312
1454,397.3971,191.3508
1455,247.8753,193.1932
1456,360.7164,199.7977
1457,116.2475,199.4823
1458,228.5975,202.3138
1459,217.0206,202.5494
1460,184.4738,201.5626
1461,116.3205,201.6294
1462,76.3023,199.2720
1463,327.1653,197.6268
1464,157.6363,196.6750
1465,291.4193,198.3836
1466,142.4141,196.9707
1467,0.1423,188.9677
1468,321.7481,190.7595
1469,134.7287,188.1224
1470,401.7082,189.9534
1471,-4.5626,183.1565
1472,122.7367,179.1726
1473,22.7085,176.0672
1474,378.7851,183.5599
1475,111.3397,182.6678
1476,342.1679,182.5713
1477,131.4900,182.0610
1478,309.1842,185.4941
1479,23.8988,183.7546
1480,35.0904,182.1764
1481,1.1397,177.3690
1482,187.6075,180.4413
1483,121.2433,176.6870
1484,421.2600,182.3971
1485,7.1248,181.5822
1486,-0.1815,176.6133
1487,127.0202,173.4683
1488,104.5798,173.7400
1489,397.9101,178.2054
1490,372.5378,181.3740
1491,396.7846,186.7771
1492,66.5347,186.6532
1493,207.7225,186.0953
1494,332.6036,190.0624
1495,95.7302,189.6196
1496,283.7019,193.8592
1497,428.6832,196.2905
1498,325.3208,198.6548
1499,102.2431,197.6125
1500,218.8218,197.8298
1501,37.1340,196.9221
1502,206.5599,196.9306
1503,388.8801,200.5143
1504,206.1700,196.6897
1505,96.2902,193.6580
1506,236.3466,191.1706
1507,45.9222,189.7641
1508,40.4250,186.0007
1509,-0.8671,181.6429
1510,260.4748,183.1630
1511,163.0744,184.0980
1512,47.1935,183.5159
1513,41.0942,177.7944
1514,145.8424,177.5586
1515,158.0638,174.8915
1516,461.7304,181.2778
1517,157.6673,184.4283
1518,136.9401,180.7321
1519,69.9358,179.4363
1520,196.4160,175.3304
1521,233.0385,180.0824
1522,58.4675,178.7971
1523,35.2782,179.0484
1524,146.3887,174.4005
1525,230.0760,176.7752
1526,41.2157,170.7562
1527,148.9376,171.1052
1528,58.2908,166.0873
1529,96.6448,167.5422
1530,276.4478,172.3694
1531,147.7890,175.3023
1532,31.1132,172.1725
1533,171.3725,173.1750
1534,168.1679,168.1132
1535,136.7769,170.7062
1536,80.5981,172.3218
1537,360.7271,176.9960
1538,5.9494,175.0234
1539,279.3374,172.6519
1540,246.7288,170.1357
1541,235.4093,166.9082
1542,308.9997,171.7575
1543,73.9066,169.0812
1544,215.3737,166.7366
1545,62.2159,166.0663
1546,322.6517,166.8453
1547,51.6913,159.3055
1548,170.3744,156.2065
1549,108.8040,156.3378
1550,285.2247,157.6658
1551,370.5810,164.3348
1552,303.6874,166.2773
1553,252.3940,163.5476
1554,170.9995,162.8442
1555,278.7520,166.4934
1556,113.1584,164.0296
1557,482.2402,172.7560
1558,134.1081,174.6297
1559,471.5166,184.0773
1560,329.5446,185.4587
1561,63.4947,183.4671
1562,468.3431,191.8901
1563,197.4176,195.0166
1564,30.1293,192.7023
1565,34.3000,190.2271
1566,-1.9293,180.9539
1567,253.6018,182.8726
1568,-2.9233,180.0753
1569,99.7780,180.6721
1570,463.7267,186.0183
1571,189.5362,185.1483
1572,318.9530,190.3580
1573,50.7094,190.6666
1574,91.0629,189.5601
1575,208.2597,189.1238
1576,71.9209,189.7379
1577,89.9622,188.5584
1578,63.3680,188.6599
1579,237.0735,191.4685
1580,417.3227,194.2860
1581,99.1780,193.3138
1582,98.6143,194.6638
1583,195.6129,195.1486
1584,95.3843,193.6929
1585,67.5062,192.3075
1586,256.9077,195.8337
1587,211.8872,192.8569
1588,193.6924,196.6118
1589,90.3344,192.8317
1590,156.4118,191.0254
1591,64.0141,187.5975
1592,126.0247,183.9380
1593,345.3735,189.3673
1594,324.6519,191.5529
1595,283.0983,195.9705
1596,135.9257,192.2360
1597,377.5517,198.7532
1598,152.3166,198.3921
1599,136.9800,198.9556
1600,327.5256,199.8016
1601,271.0989,197.8120
1602,223.3696,196.2056
1603,209.8107,195.3539
1604,130.4390,194.5427
1605,2.5024,189.0177
1606,360.0961,193.9565
1607,98.7361,186.2864
1608,238.8230,188.3807
1609,88.5458,180.7213
1610,170.6522,177.5434
1611,16.5415,176.6044
1612,-6.5543,167.1064
1613,45.6529,164.0711
1614,347.1754,170.4121
1615,259.7159,174.9204
1616,204.4642,179.0482
1617,225.0735,178.4777
1618,149.6720,181.5296
1619,71.6972,180.9680
1620,264.7924,176.9893
1621,453.4666,182.2679
1622,289.2367,181.6736
1623,148.0477,183.6203
1624,251.7202,186.8335
1625,134.2839,185.3540
1626,130.7745,186.5310
1627,103.3464,186.7987
1628,77.0595,187.0726
1629,411.3780,190.5586
1630,165.1717,185.5156
1631,209.1740,187.7155
1632,391.8288,193.5798
1633,303.0657,195.7289
1634,147.4101,196.7694
1635,361.6147,202.6516
1636,20.0735,197.9149
1637,5.3921,193.7850
1638,450.1836,198.9148
1639,387.4749,204.8576
1640,298.9740,207.7089
1641,87.0848,208.1703
1642,67.0492,206.9908
1643,259.0379,205.2641
1644,315.7946,205.0869
1645,396.3213,207.3514
1646,128.4070,207.2010
1647,34.2016,200.3340
1648,70.5105,198.6979
1649,240.1596,200.7615
1650,110.0844,196.4126
1651,130.6719,193.6041
1652,192.1422,192.9796
1653,209.8429,192.9802
1654,334.5415,197.0622
1655,344.1815,203.8958
1656,286.7578,202.4291
1657,111.3041,202.6804
1658,159.2506,201.0890
1659,279.9629,204.9173
1660,95.1036,203.4063
1661,332.5849,209.7272
1662,351.9381,216.8971
1663,293.8460,221.8609
1664,322.4266,221.3659
1665,68.4258,217.5401
1666,332.4278,220.0994
1667,233.2699,220.2633
1668,97.5384,219.2207
1669,216.5931,222.1186
1670,83.6203,218.4951
1671,69.8478,210.8228
1672,293.1423,210.9009
1673,80.7969,209.5559
1674,179.3668,208.1088
1675,256.9878,210.5629
1676,106.4453,210.0763
1677,410.9997,216.2294
1678,222.8405,219.1450
1679,328.4135,217.4857
1680,169.5774,217.5738
1681,192.5660,217.2416
1682,135.4552,212.1142
1683,100.5457,208.0638
1684,208.0440,209.2764
1685,287.6862,207.7979
1686,362.1966,214.6403
1687,183.5754,218.2040
1688,60.8712,210.4178
1689,213.4672,206.9376
1690,351.1111,207.9803
1691,378.9964,213.8186
1692,76.5546,214.0087
1693,170.4001,212.2359
1694,366.0618,213.2413
1695,158.5004,208.4849
1696,327.6369,212.4694
1697,38.3613,212.5526
1698,356.1546,218.2655
1699,141.3071,216.2885
1700,200.1030,218.0888
1701,296.8905,221.4132
1702,248.0798,222.5320
1703,127.2771,220.8807
1704,454.6237,223.2823
1705,36.0286,217.1192
1706,101.5103,213.4143
1707,235.8009,215.9042
1708,384.3517,220.4063
1709,313.5962,221.0789
1710,92.5476,221.0278
1711,170.2236,217.7806
1712,338.5626,217.5131
1713,234.5761,216.3277
1714,-1.0702,209.8577
1715,375.4412,215.9980
1716,211.3103,213.5757
1717,177.2554,212.4554
1718,68.9272,211.8832
1719,385.2530,215.2564
1720,140.4610,216.3932
1721,-2.5329,214.9456
1722,128.0858,211.6444
1723,425.4562,218.5376
1724,233.8945,219.6282
1725,117.3592,216.8356
1726,187.8741,218.4642
1727,198.4765,214.2137
1728,13.7795,210.0325
1729,391.7689,211.2996
1730,165.5719,211.2195
1731,111.9171,209.6065
1732,225.4578,211.4066
1733,394.5111,217.2859
1734,188.2116,216.8892
1735,32.7463,211.7904
1736,234.0791,209.2281
1737,87.3101,207.3028
1738,175.2043,209.5894
1739,211.7304,209.5547
1740,388.2823,210.2981
1741,375.7149,210.2325
1742,270.5650,214.1127
1743,52.6909,211.7585
1744,217.1922,208.7811
1745,141.7319,208.4458
1746,401.8753,209.9305
1747,426.1279,217.6859
1748,317.2498,216.9078
1749,139.1538,216.8647
1750,353.1648,219.9259
1751,101.0035,216.0082
1752,142.6407,213.8994
1753,71.6215,212.7863
1754,145.8568,206.6110
1755,126.1116,208.4126
1756,227.2893,210.9282
1757,332.9323,212.8708
1758,322.2788,211.6294
1759,184.4145,209.0457
1760,67.1700,208.5382
1761,10.2379,205.3385
1762,193.8558,202.4443
1763,393.4929,205.6227
1764,354.8214,212.7405
1765,403.9596,213.3109
1766,86.7762,210.8202
1767,213.5861,211.5468
1768,120.2428,212.5731
1769,164.3605,208.1553
1770,289.6525,211.1391
1771,100.3372,213.1965
1772,330.9905,217.2546
1773,223.6280,213.2180
1774,236.3343,213.2668
1775,303.2607,216.9849
1776,33.5484,213.8983
1777,257.4512,215.0778
1778,365.9764,222.1218
1779,201.7320,218.3210
1780,226.2229,219.5341
1781,382.3494,224.9427
1782,352.7430,227.4884
1783,87.1074,221.3403
1784,317.3317,223.9227
1785,119.3937,225.6557
1786,336.7577,227.7093
1787,17.8807,226.3207
1788,369.2892,230.2024
1789,421.8000,234.4038
1790,-1.6883,226.6043
1791,419.8915,227.4879
1792,151.6473,225.1095
1793,277.9515,229.6147
1794,342.9356,232.1296
1795,176.1389,232.8177
1796,131.2127,227.4045
1797,447.1727,227.8254
1798,111.2305,223.7050
1799,230.9282,225.5405
1800,408.7053,408.7053
1801,71.6849,240.1951
1802,455.5574,311.9826
1803,87.8252,255.9432
1804,191.0957,242.9737
1805,136.1580,225.1711
1806,249.5752,228.6574
1807,38.3491,204.8689
1808,206.4413,205.0436
1809,250.7200,209.6112
1810,74.5093,197.3292
1811,111.3049,190.1605
1812,89.3499,182.4059
1813,207.3457,184.1873
1814,138.9008,181.1682
1815,155.3035,179.5516
1816,426.5120,194.0787
1817,417.1136,206.4696
1818,314.5888,212.1600
1819,395.5194,221.3280
1820,216.8909,221.1167
1821,326.8839,225.9243
1822,102.2152,220.5457
1823,269.5131,222.5860
1824,278.7329,224.8318
1825,223.1985,224.7690
1826,108.1079,220.4482
1827,340.6646,224.7417
1828,139.2149,221.7925
1829,308.8576,224.6947
1830,171.0819,222.9652
1831,86.9734,218.7155
1832,122.4296,215.7977
1833,57.8313,211.1516
1834,59.9192,206.8307
1835,373.6885,211.4657
1836,213.9158,211.5319
1837,235.8434,212.1717
1838,53.7675,208.1100
1839,427.9137,213.6051
1840,167.9041,212.4904
1841,18.8017,207.8788
1842,65.5419,204.5686
1843,190.3790,204.2462
1844,82.5433,201.5416
1845,186.7151,201.2193
1846,106.3378,199.2006
1847,171.0495,198.6141
1848,309.3682,200.8744
1849,38.6661,197.6302
1850,89.1278,191.2387
1851,280.7530,195.4200
1852,96.6257,188.2414
1853,127.9532,189.0439
1854,284.1546,190.9051
1855,97.0299,190.1226
1856,50.1113,186.1333
1857,2.5517,185.4173
1858,166.5743,184.6200
1859,32.8252,180.2621
1860,25.1796,179.2755
1861,391.6942,184.8833
1862,1.8911,183.1341
1863,192.5026,182.8373
1864,3.7137,180.1335
1865,52.3922,178.0753
1866,13.9442,169.8239
1867,153.3799,164.5493
1868,190.4629,162.0667
1869,239.3400,158.9432
1870,90.2838,156.4110
1871,164.4665,153.1627
1872,312.1481,157.3613
1873,407.2405,160.1159
1874,60.9973,155.7612
1875,152.7826,154.3528
1876,57.3073,153.3368
1877,117.1852,148.8672
1878,293.9806,151.9625
1879,2.3829,145.8331
1880,279.4382,148.0002
1881,71.4302,147.6893
1882,20.2938,145.6466
1883,352.3867,151.5377
1884,36.1502,151.0623
1885,143.1612,146.4518
1886,66.0423,143.4943
1887,84.3619,140.4647
1888,81.4259,141.0178
1889,122.4977,134.9095
1890,35.1537,132.2545
1891,37.5220,132.6289
1892,337.2000,138.0621
1893,238.8442,139.0314
1894,33.9272,138.0591
1895,12.6487,134.5777
1896,443.8204,141.3274
1897,225.4080,142.4146
1898,140.9220,139.0456
1899,361.5983,145.5043
1900,44.0142,144.6020
1901,314.3447,145.2738
1902,252.5206,148.3917
1903,254.9942,150.9326
1904,200.6053,149.2616
1905,20.6305,147.7336
1906,35.7077,147.4455
1907,267.3859,152.7422
1908,287.3284,155.1573
1909,11.7778,154.7363
1910,7.7903,154.3886
1911,143.3315,149.4213
1912,82.4868,151.0332
1913,366.6371,154.5159
1914,68.1868,155.8054
1915,31.1901,155.3813
1916,124.8708,157.5999
1917,334.7977,161.2282
1918,139.0229,160.1994
1919,48.7999,156.3886
1920,412.6672,162.8363
1921,177.5096,163.0971
1922,394.7777,164.7497
1923,280.5412,162.2157
1924,123.2682,163.4612
1925,419.8598,168.8027
1926,26.6503,168.1896
1927,73.9707,167.3253
1928,172.9914,164.9055
1929,64.5662,166.1492
1930,65.8889,161.8782
1931,84.9442,162.1484
1932,118.4246,164.1111
1933,246.0838,161.9850
1934,187.0862,165.0037
1935,433.0264,170.8010
1936,199.7584,173.4754
1937,223.8822,176.2658
1938,296.6157,180.5696
1939,399.9700,186.1190
1940,228.2731,189.9814
1941,156.6958,192.3649
1942,277.1143,191.1632
1943,215.1782,190.6898
1944,208.8709,194.1887
1945,95.4643,195.8450
1946,115.3256,189.2751
1947,68.6911,186.1408
1948,131.8201,185.9587
1949,39.0241,179.5073
1950,337.4431,185.3758
1951,187.1423,182.8318
1952,237.7020,182.5354
1953,331.9634,184.0748
1954,342.2097,186.9069
1955,220.1030,190.8963
1956,195.6673,194.0955
1957,253.4917,193.8177
1958,193.8830,191.9487
1959,353.5309,198.7838
1960,368.4767,205.9975
1961,358.0756,210.2924
1962,15.3038,208.9488
1963,452.0344,210.6567
1964,125.8023,211.8090
1965,276.4019,216.7132
1966,289.6756,220.0093
1967,178.2133,216.8777
1968,162.9896,217.3570
1969,88.6922,218.1548
1970,128.3569,212.4686
1971,148.3172,211.8848
1972,199.8702,207.9866
1973,259.0581,207.5570
1974,68.6949,206.4655
1975,93.3563,199.9354
1976,261.7553,204.6375
1977,399.8508,211.1551
1978,138.2086,210.4595
1979,329.1764,215.7517
1980,366.7326,221.7686
1981,73.8755,221.5472
1982,152.0367,222.2194
1983,186.3653,221.0251
1984,136.7611,220.0186
1985,59.9378,212.5568
1986,386.0656,216.2829
1987,32.6309,212.4579
1988,92.1107,208.3678
1989,133.1348,203.0311
1990,305.3269,204.5722
1991,209.9230,205.6367
1992,439.2414,208.8793
1993,27.0134,205.1160
1994,111.8145,203.1748
1995,6.9572,201.4047
1996,70.8837,200.5159
1997,288.1790,204.9056
1998,399.2132,210.2535
1999,70.1399,210.8758
2000,259.7780,209.3225
2001,411.6804,213.8133
2002,275.0720,214.5607
2003,95.0237,209.8219
2004,348.8675,209.9550
2005,284.2421,211.2378
2006,146.5173,210.2548
2007,150.4636,208.1942
2008,90.9383,206.1353
2009,353.7058,206.1388
2010,179.6810,202.3629
2011,190.4429,199.0103
2012,306.0228,204.8246
2013,241.3711,200.6114
2014,244.3835,202.9830
2015,67.6120,198.8072
2016,234.5995,197.7057
2017,200.6236,198.1539
2018,97.3584,196.8413
2019,108.0150,197.2277
2020,181.6721,198.2940
2021,231.7290,199.9623
2022,182.2128,199.6091
2023,31.4492,195.0569
2024,273.2043,199.1471
2025,67.1420,198.6228
2026,75.1282,194.8903
2027,87.7638,188.6486
2028,2.0246,185.9249
2029,45.8889,180.2591
2030,341.2750,179.7500
2031,155.8495,181.3895
2032,0.3591,178.3559
2033,59.5238,175.8191
2034,105.6242,175.1963
2035,71.0775,175.4191
2036,352.8322,174.7545
2037,358.6613,181.2751
2038,91.3595,181.2600
2039,226.0922,183.1192
2040,266.3099,182.3389
2041,80.2322,179.7450
2042,111.7340,173.1949
2043,302.2682,178.7000
2044,247.3637,181.4110
2045,174.5600,184.7630
2046,152.9538,186.4044
2047,96.3179,182.5672
2048,4.7648,174.6782
2049,416.5633,181.6067
2050,341.0420,183.2320
2051,363.3056,182.2645
2052,308.6651,182.9363
2053,261.8795,186.2735
2054,324.5368,185.7869
2055,241.5370,184.9328
2056,381.6071,189.6345
2057,255.8724,191.7427
2058,303.1728,195.9874
2059,390.9378,196.7321
2060,157.7251,196.2929
2061,202.2642,196.5294
2062,371.4614,197.8381
2063,120.0477,195.4117
2064,149.8164,193.5203
2065,83.8510,193.8451
2066,301.5287,195.1837
2067,217.6853,195.5249
2068,66.9998,194.9178
2069,22.9298,193.2161
2070,-8.1544,189.4195
2071,188.4424,188.5538
2072,93.0307,186.7701
2073,129.9089,188.7393
2074,53.5476,184.3462
2075,190.4155,186.8117
2076,84.5458,187.0000
2077,363.8830,192.5224
2078,312.2451,198.7268
2079,263.2246,203.0735
2080,153.0449,199.3089
2081,209.5696,200.3833
2082,315.1877,206.6799
2083,115.3060,207.7956
2084,112.6155,207.9354
2085,59.3056,207.6999
2086,145.0167,203.5436
2087,286.5449,202.1013
2088,88.9602,202.0533
2089,164.2230,200.8159
2090,151.3568,198.5169
2091,27.9527,197.4713
2092,247.0101,200.1768
2093,254.5876,199.2232
2094,34.9487,194.9749
2095,47.5512,192.4347
2096,164.4858,192.6654
2097,119.8239,193.1355
2098,369.1646,200.4235
2099,21.6751,192.5257
2100,227.7812,190.2605
2101,120.5125,185.4046
2102,253.2462,184.2963
2103,109.8701,181.2561
2104,33.9038,175.4434
2105,5.1478,170.7156
2106,305.9819,169.2031
2107,334.7147,170.7800
2108,245.3918,169.6243
2109,3.2743,161.8711
2110,153.8813,161.7942
2111,269.1987,163.1329
2112,326.1476,162.2266
2113,304.3735,165.9131
2114,218.4876,167.2865
2115,164.1855,168.8932
2116,216.9563,167.2018
2117,278.0949,168.4100
2118,18.6392,167.4428
2119,246.3766,171.9117
2120,29.8341,172.6715
2121,239.7712,173.6981
2122,147.2459,174.7824
2123,331.6275,178.8167
2124,286.0523,183.4668
2125,73.0021,181.1186
2126,210.8991,183.6456
2127,296.8771,182.3055
2128,183.2409,179.7254
2129,108.0858,176.6226
2130,293.0848,179.4234
2131,78.3739,176.7995
2132,134.0793,173.1774
2133,210.9710,175.0907
2134,227.8984,177.3963
2135,1.8530,176.2473
2136,358.5269,180.5175
2137,209.6232,178.9790
2138,369.8497,184.5968
2139,208.0005,185.4724
2140,20.9857,182.8649
2141,178.4125,185.8741
2142,291.5430,186.7648
2143,376.5860,189.2048
2144,99.7925,190.5016
2145,114.3305,191.8372
2146,113.7349,190.8222
2147,36.9582,189.1649
2148,414.3976,190.0696
2149,320.0936,196.0379
2150,158.7015,194.6563
2151,381.2555,199.8712
2152,230.2755,199.4118
2153,181.6404,200.8472
2154,144.5723,203.0606
2155,167.2750,206.3031
2156,189.9508,203.9825
2157,463.9146,206.5665
2158,245.5179,206.5690
2159,53.5160,207.5738
2160,184.8634,208.1935
2161,184.8973,206.5074
2162,221.1976,204.4084
2163,134.0872,201.0027
2164,376.1233,204.1554
2165,344.1705,207.7551
2166,198.2496,207.3810
2167,274.8232,207.3156
2168,417.1987,215.2868
2169,133.7254,213.0337
2170,93.0977,214.2990
2171,147.4304,212.4522
2172,381.0862,217.1290
2173,412.3552,218.7436
2174,208.9325,217.2012
2175,341.4965,222.5710
2176,355.8597,225.4703
2177,278.9796,225.1123
2178,74.0555,222.9286
2179,399.9629,228.7661
2180,198.7178,226.8788
2181,226.9592,229.8505
2182,408.8343,235.3456
2183,141.7890,233.9620
2184,25.1239,229.9065
2185,153.2301,232.9340
2186,204.4527,229.8525
2187,252.6419,230.7129
2188,349.3090,230.3021
2189,477.5657,235.6934
2190,72.9023,236.7317
2191,107.4870,235.3132
2192,311.1739,235.7058
2193,325.3907,234.6819
2194,78.0115,234.2463
2195,312.0653,238.2010
2196,372.5364,243.3770
2197,55.0735,243.7394
2198,130.2124,238.0556
2199,58.8364,232.8305
2200,150.2009,232.6605
2201,397.7499,232.9904
2202,132.3939,231.0327
2203,41.0612,228.2212
2204,334.3042,232.0158
2205,345.2417,235.5751
2206,31.9781,232.4157
2207,142.2140,225.9817
2208,293.3599,226.9385
2209,261.9111,231.1064
2210,123.3931,229.8770
2211,288.6643,231.9523
2212,62.9876,228.7881
2213,99.7891,228.1022
2214,256.0575,225.7009
2215,446.6542,227.7505
2216,98.1927,225.7494
2217,147.2968,223.1989
2218,283.9030,220.5330
2219,407.5329,226.0091
2220,228.3932,228.7150
2221,186.0615,229.4876
2222,129.2403,224.4507
